0,10662.808111262026
8,10746.090181906993
16,10808.51496017155
25,10869.257572872188
33,10909.866663992629
41,10955.021511322151
50,10991.48636624134
58,11013.767629103435
66,11032.907737590142
75,11058.689752084269
83,11066.42364161473
91,11083.544645739588
100,11092.049827701247
108,11096.237461002027
116,11100.958233603054
125,11094.785557690278
133,11094.421396487955
141,11101.347769312417
150,11095.243087141356
158,11090.688571855759
166,11082.140409971411
175,11081.571586934504
183,11077.583294679313
191,11074.146761054906
200,11058.878674122221
208,11055.523398681007
216,11047.069105056642
225,11047.49667962839
233,11034.789456951838
241,11032.587860254132
250,11016.023221652365
258,11016.70286500513
266,11004.469700244608
275,10996.985557638665
283,10985.658616188011
291,10986.257458883485
300,10970.82530507819
308,10972.955124668953
316,10964.190666052127
325,10949.939107513046
333,10947.63006771806
341,10936.02960084404
350,10938.341729117014
358,10922.32551584571
366,10920.462561688279
375,10914.996918480434
383,10907.899106907465
391,10906.539857633214
400,10896.970034131917
408,10895.004700471622
416,10886.176151459262
425,10878.243737665403
433,10877.278846294674
441,10873.05431126501
450,10867.977327260529
458,10861.203361074588
466,10852.340879695057
475,10852.891402516536
483,10847.47567876939
491,10838.844938554026
500,10839.868709851467
508,10831.423499510896
516,10827.133896500123
525,10820.667152219557
533,10820.070574571973
541,10817.386794419694
550,10809.890600246845
558,10809.993208726855
566,10798.865687687867
575,10802.522835880509
583,10791.834340628258
591,10789.091789307036
600,10790.028181983154
608,10784.622366139158
616,10779.114694180877
625,10775.87353602353
633,10774.428732913484
641,10773.42435992437
650,10776.30591431794
658,10773.615147329572
666,10768.164034416593
675,10767.56751580175
683,10760.384920245924
691,10760.438136076129
700,10757.262767915545
708,10752.007501252778
716,10748.464373314311
725,10749.437678578486
733,10747.724441880146
741,10743.030589257636
750,10746.27239054484
758,10741.644296617613
766,10736.253555490885
775,10742.516327376792
783,10731.035903399912
791,10738.600667378047
800,10665.235146472423
808,10746.082023144407
816,10813.135524762767
825,10870.236192849783
833,10909.818827789099
841,10953.533733032484
850,10987.496368381071
858,11018.029420008583
866,11041.24860997724
875,11053.656266636663
883,11071.259579759177
891,11081.823325288206
900,11084.652200569151
908,11095.144185833646
916,11097.778145755567
925,11095.126235423964
933,11095.787867208042
941,11099.696596913991
950,11093.18436414037
958,11095.644709515098
966,11087.184571899048
975,11085.233994607552
983,11080.604270638627
991,11069.90940872241
1000,11061.432857893336
1008,11056.378451644323
1016,11054.180829796798
1025,11040.305880085309
1033,11033.81508030877
1041,11023.84239821136
1050,11024.442983942541
1058,11014.42677367297
1066,11005.880275721192
1075,10994.091524833246
1083,10992.244104732246
1091,10985.29930104651
1100,10973.232851340907
1108,10965.248540919116
1116,10964.560268418321
1125,10950.29726430869
1133,10944.23307092326
1141,10941.606149165644
1150,10937.500852569767
1158,10925.985721716543
1166,10918.005860100702
1175,10910.186215086085
1183,10903.50643352884
1191,10904.411029630131
1200,10898.946051975941
1208,10890.986229608261
1216,10884.82923763276
1225,10881.51261373107
1233,10870.32037427618
1241,10870.10636787601
1250,10867.331476730209
1258,10859.79748109678
1266,10849.451191970516
1275,10844.963572219664
1283,10840.30395078724
1291,10840.691594278402
1300,10831.470943571272
1308,10829.126606547048
1316,10831.234564674223
1325,10821.631444586545
1333,10823.08270352601
1341,10810.833736929913
1350,10810.197185761663
1358,10810.650179495104
1366,10799.803756604124
1375,10798.429814664278
1383,10792.433110134449
1391,10788.358210013079
1400,10794.137559438952
1408,10789.02310024887
1416,10785.143726832846
1425,10779.45253164955
1433,10776.359429496484
1441,10774.858299458358
1450,10767.905751707662
1458,10770.745941910129
1466,10771.12211033844
1475,10759.32761726613
1483,10761.577026132816
1491,10763.97662715777
1500,10756.01643420136
1508,10752.020696239952
1516,10755.475002751915
1525,10748.14487016031
1533,10751.073380999722
1541,10749.389499476792
1550,10741.03543710575
1558,10739.661912816655
1566,10739.604319956905
1575,10739.976489341258
1583,10733.006612318497
1591,10736.815908375109
1600,10667.491819351826
1608,10748.389349438148
1616,10806.214728951205
1625,10865.048740489665
1633,10915.425040945169
1641,10955.376425240285
1650,10986.870662346413
1658,11020.18969830096
1666,11033.107188820788
1675,11055.701753821966
1683,11064.915168654197
1691,11076.790507766873
1700,11083.986857414724
1708,11091.279787797357
1716,11101.640640796868
1725,11100.835028149446
1733,11103.498668236329
1741,11098.165451289915
1750,11093.365986848794
1758,11088.128074063126
1766,11088.649127746277
1775,11083.62278223668
1783,11073.456121345853
1791,11070.94283138687
1800,11061.686287094919
1808,11060.852906143982
1816,11048.978466598974
1825,11047.35146102573
1833,11030.335822332103
1841,11026.222117999714
1850,11019.250260734028
1858,11011.547826608961
1866,11001.123394762317
1875,10996.517022858818
1883,10989.368331137599
1891,10979.882825103106
1900,10970.833839562454
1908,10969.894063696394
1916,10961.606492020428
1925,10953.567542647652
1933,10951.387464102496
1941,10935.54487084912
1950,10929.969924105326
1958,10928.497626942906
1966,10925.437162092965
1975,10914.006902169276
1983,10907.049431041369
1991,10900.501278621408
2000,10893.801809797842
2008,10891.364570343989
2016,10882.235310864015
2025,10883.112873406484
2033,10875.569918346324
2041,10870.675189071138
2050,10864.360025723667
2058,10863.472931914437
2066,10850.011824485566
2075,10852.247756842036
2083,10839.253816924509
